id_venta,fecha,id_cliente,producto,importe
21941,2025-06-23,40803,PC,1966.41
21942,2025-05-01,72706,Tablet,1378.09
21943,2025-10-27,78725,Auriculares,1819.42
21944,2024-12-13,91933,Movil,676.13
21945,2025-02-05,53549,TV,587.52
21946,2025-11-12,21542,TV,643.19
21947,2025-08-06,95950,Auriculares,1666.23
21948,2025-07-26,8850,TV,1116.69
21949,2025-06-22,93511,PC,369.83
21950,2024-04-11,79866,Tablet,1021.95
21951,2024-09-22,48868,Tablet,1034.92
21952,2025-01-24,55230,TV,884.3
21953,2025-02-13,24534,PC,84.26
21954,2024-11-20,54915,Tablet,715.74
21955,2025-02-08,36412,TV,1085.8
21956,2024-08-11,76637,PC,857.02
21957,2025-05-16,34132,Tablet,151.99
21958,2025-12-12,30532,PC,222.15
21959,2025-11-17,16756,TV,1915.7
21960,2025-11-29,72531,TV,1434.18
21961,2025-03-17,68021,Auriculares,949.98
21962,2025-01-06,9139,TV,1575.09
21963,2025-04-22,79335,Tablet,1014.79
21964,2026-02-17,7636,PC,1608.44
21965,2024-11-14,44916,Movil,1563.32
21966,2025-08-25,67485,Tablet,1381.24
21967,2024-07-21,82236,PC,508.55
21968,2025-01-21,30556,Tablet,1081.21
21969,2025-12-27,43871,Tablet,997.18
21970,2024-08-28,66581,TV,1905.48
21971,2024-09-28,86059,TV,1082.84
21972,2025-07-26,98911,PC,327.87
21973,2025-04-10,22235,PC,1496.04
21974,2024-11-24,36073,PC,369.1
21975,2025-06-26,68971,Auriculares,481.99
21976,2024-05-21,86929,Auriculares,1028.24
21977,2026-01-31,27210,TV,1428.89
21978,2024-05-26,93246,Movil,1425.73
21979,2025-12-07,45018,Auriculares,263.6
21980,2025-02-23,31618,TV,1504.49
21981,2025-12-19,90516,Auriculares,1598.45
21982,2025-05-04,93570,Auriculares,512.44
21983,2024-07-24,81649,Tablet,1614.63
21984,2025-06-16,88369,TV,1367.26
21985,2024-09-24,85975,Auriculares,738.21
21986,2025-05-01,59015,Tablet,1988.83
21987,2024-05-31,52485,Movil,318.4
21988,2025-05-01,34603,TV,616.51
21989,2024-07-01,53732,TV,1015.96
21990,2024-09-16,88247,TV,1695.1
21991,2025-06-25,79695,Tablet,1593.71
21842,2025-11-03,72728,TV,1500.84
21992,2026-01-25,32516,Movil,224.65
21993,2025-10-31,97954,Movil,1388.83
21994,2024-08-15,80853,Auriculares,1693.17
21995,2025-01-25,12286,TV,1406.78
21996,2025-08-26,11036,Auriculares,1239.5
21997,2024-07-13,9999999,TV,1914.26
21998,2024-05-08,34846,Tablet,1186.55
21999,2025-06-14,17126,PC,1690.2
22000,2025-08-20,31400,Movil,1835.73
22001,2024-12-25,57013,PC,1373.9
22002,2025-08-12,35480,Auriculares,1153.51
22003,2024-07-12,17005,Movil,1686.22
22004,2024-09-09,80274,TV,142.37
22005,2025-02-02,43279,PC,874.01
22006,2025-10-15,42752,TV,1358.96
22007,2025-01-20,17593,Movil,1849.88
22008,2026-01-07,70754,TV,765.91
22009,2025-01-16,4437,Tablet,1616.59
22010,2026-02-04,71833,PC,1311.08
22011,2025-11-04,64405,TV,272.38
22012,2025-10-31,37806,Auriculares,1236.97
22013,2024-09-05,88351,PC,1119.15
382,2025-04-28,51689,PC,1399.54
22014,2024-10-25,23215,Movil,1726.33
22015,2025-05-30,34816,Tablet,876.1
22016,2025-02-02,10523,PC,108.71
22017,2026-02-18,8132,PC,460.47
22018,2025-05-07,25564,Auriculares,94.37
22019,2025-09-28,32774,PC,1558.13
22020,2024-09-24,43129,Tablet,888.7
22021,2024-09-25,28171,TV,681.03
22022,2025-12-18,13567,TV,428.89
22023,2025-12-23,16871,Tablet,804.9
22024,2025-03-06,95186,PC,792.87
22025,2024-05-24,25462,Auriculares,1959.74
22026,2024-08-10,69095,PC,1693.12
22027,2026-03-07,26626,PC,61.82
22028,2025-12-08,45025,PC,1521.62
22029,2026-03-06,40459,Tablet,966.08
22030,2026-02-18,83220,Movil,1161.37
22031,2025-11-18,28211,Movil,1615.09
22032,2024-12-05,3242,TV,1678.16
22033,2024-11-01,98264,TV,77.48
22034,2025-12-30,21960,Auriculares,1474.08
22035,2025-08-24,92647,PC,1886.85
22036,2024-06-17,38274,TV,622.43
22037,2026-02-04,85145,Auriculares,596.44
22038,2025-03-04,42473,PC,1554.83
22039,2025-08-07,92917,Auriculares,1239.3
22040,2026-01-29,41330,Movil,1795.55
22041,2024-11-26,9999999,TV,1764.95
22042,2025-05-28,86785,TV,261.87
22043,2024-05-07,58548,PC,1421.84
22044,2026-03-03,20258,PC,717.65
22045,2024-09-06,40820,Movil,509.66
22046,2024-08-08,77175,PC,1904.21
22047,2024-10-19,41331,TV,615.69
22048,2026-01-05,94170,PC,1330.7
22049,2025-08-19,5747,PC,46.74
22050,2025-04-24,78305,TV,1384.93
22051,2024-04-23,62916,Unknown,815.28
22052,2025-04-08,73608,Movil,544.31
22053,2024-10-01,23368,Auriculares,1404.93
22054,2024-06-22,34180,TV,301.47
22055,2024-06-09,36220,Tablet,1429.05
22056,2025-05-23,50220,TV,645.27
22057,2024-06-24,16952,Tablet,389.8
22058,2025-09-05,71387,Movil,68.04
22059,2025-06-08,31598,Auriculares,1137.79
22060,2025-09-01,27096,Movil,1171.63
22061,2025-09-21,74307,Auriculares,1917.79
22062,2024-07-26,57000,Auriculares,868.97
22063,2024-06-06,78538,Movil,190.23
22064,2026-01-25,10342,TV,772.15
22065,2025-04-21,3866,PC,1664.84
22066,2025-12-21,95928,Tablet,1575.47
22067,2024-04-12,79845,TV,1249.25
22068,2024-07-11,65100,Movil,1428.17
22069,2026-03-10,93597,TV,732.62
22070,2024-04-10,28392,TV,377.57
22071,2024-12-22,91228,Auriculares,834.58
22072,2025-03-01,88957,PC,156.25
22073,2025-08-29,19598,Movil,622.63
22074,2025-06-28,71374,PC,1633.25
22075,2025-03-28,84221,Tablet,1760.8
22076,2024-11-26,94015,Movil,1624.57
22077,2025-11-20,45344,Auriculares,373.46
22078,2025-05-03,63979,TV,1370.86
22079,2024-10-19,77972,Movil,332.69
22080,2026-01-22,22413,Tablet,1257.81
22081,2025-04-23,22564,PC,805.22
22082,2024-11-03,5188,Tablet,929.16
22083,2025-05-26,61685,Tablet,272.38
22084,2025-12-04,84228,Tablet,1924.67
22085,2025-09-18,38952,TV,29.09
22086,2025-09-23,65929,Movil,1744.32
22087,2026-03-23,75246,Movil,466.46
22088,2024-09-22,89743,PC,1916.09
22089,2025-04-05,91936,Movil,1428.01
22090,2024-07-05,14252,PC,1884.17
22091,2025-08-20,6437,Auriculares,314.97
22092,2024-07-21,9999999,Tablet,1877.75
22093,2024-07-31,77986,Movil,1675.59
22094,2025-05-22,76564,Tablet,29.13
22095,2026-01-12,29048,Auriculares,1533.24
22096,2025-04-13,32087,TV,496.56
22097,2024-08-28,67660,Movil,209.18
22098,2024-07-25,15711,Tablet,921.82
22099,2025-04-23,97287,Tablet,261.31
22100,2026-04-05,46838,PC,445.36
22101,2025-08-15,98348,TV,1747.18
22102,2024-09-09,9999999,PC,737.02
22103,2024-12-31,88837,Tablet,430.75
22104,2025-08-18,73642,Auriculares,1907.76
22106,2024-06-30,17297,Tablet,824.22
22107,2025-12-18,47771,PC,985.31
22108,2025-01-04,70199,PC,1577.09
22109,2024-10-25,244,Movil,1732.51
22110,2025-10-15,37056,Tablet,1316.38
22111,2024-05-09,92831,Tablet,902.13
22112,2025-03-19,73073,TV,1652.87
22113,2025-04-21,30758,Auriculares,712.79
22114,2025-10-15,43962,PC,1296.04
22115,2025-11-17,90661,TV,963.0
22116,2025-09-11,29593,TV,1950.71
22117,2024-12-25,33771,PC,611.99
22118,2025-10-07,8745,TV,1221.03
22119,2024-11-10,23153,TV,1185.31
22120,2025-10-09,66301,TV,384.66
22121,2024-10-01,35840,Auriculares,373.59
22122,2025-03-21,726,Auriculares,362.48
22123,2025-05-24,98741,PC,1603.26
22124,2024-07-15,90465,Tablet,1915.4
22125,2024-12-22,59308,PC,420.52
22126,2025-12-06,11297,TV,1613.58
22127,2024-09-27,57127,Tablet,1133.3
22128,2025-11-05,1294,PC,1231.26
22129,2024-07-12,38649,TV,1782.68
22130,2025-05-04,79771,Auriculares,1524.86
22131,2024-11-13,60154,Tablet,1458.51
22132,2025-03-11,70413,Tablet,876.8
22133,2024-11-10,60606,PC,368.03
22134,2026-03-19,19077,TV,1655.51
22135,2025-12-26,49279,PC,1640.73
22136,2024-05-15,9814,Tablet,1132.33
22137,2024-11-05,45889,Tablet,142.6
22138,2024-11-10,67843,Tablet,982.31
22139,2025-08-28,43011,Unknown,1583.18
22140,2025-08-28,68092,Auriculares,1808.73
22141,2024-06-09,62003,TV,70.03
22142,2024-12-13,19193,Auriculares,21.26
22143,2025-11-02,83088,Auriculares,1738.78
22144,2026-03-29,10714,Auriculares,1219.73
22145,2025-10-31,30629,TV,259.07
22146,2024-09-30,19095,TV,1659.79
22147,2024-09-11,25572,Auriculares,1289.99
22148,2025-01-16,81344,TV,362.65
22149,2024-04-09,9751,Movil,1276.88
22150,2025-12-17,13985,Auriculares,1609.77
22151,2024-05-21,65509,PC,1673.4
22152,2025-02-07,50742,Movil,1958.85
22153,2024-06-01,70863,Movil,424.94
22154,2024-09-19,72700,Tablet,941.75
22155,2025-11-26,70883,Auriculares,1510.32
22156,2024-07-26,8238,Movil,318.4
22157,2024-05-21,8930,Movil,674.9
22158,2025-09-22,89559,Auriculares,785.26
22159,2025-05-30,47885,Movil,1598.39
22160,2025-12-22,32221,Tablet,1565.5
22161,2024-05-25,35972,Movil,816.54
22162,2025-06-28,58157,PC,240.11
22163,2025-09-05,26036,TV,1678.58
22164,2024-04-21,21852,TV,455.02
22165,2024-07-28,44990,PC,406.49
22166,2024-06-28,82542,Movil,1056.78
22167,2024-12-21,88607,Tablet,1419.13
22168,2024-11-17,40110,Movil,1439.61
22169,2024-10-07,69318,Tablet,880.59
22170,2024-07-30,74540,Auriculares,1895.97
22171,2025-01-07,6149,Movil,1212.05
22172,2025-06-10,96539,Tablet,230.01
22173,2026-02-11,28573,PC,998.68
22174,2025-11-26,9999999,Auriculares,1609.06
22175,2024-05-25,62536,Tablet,1509.43
22176,2024-08-28,74337,TV,854.55
22177,2024-10-09,36888,TV,1016.57
22178,2025-06-22,27011,Tablet,1234.65
22179,2026-02-02,77900,PC,1244.43
22180,2025-10-18,33550,PC,1719.76
22181,2024-10-20,43162,Movil,476.23
22182,2025-10-02,2159,Auriculares,953.07
22183,2024-11-22,76340,PC,760.27
22184,2024-07-02,88656,Tablet,1423.3
22185,2025-04-10,45313,PC,556.6
22186,2025-02-04,95398,Movil,527.92
22187,2025-09-29,34251,PC,24.82
22188,2024-09-30,27061,Auriculares,737.8
22189,2024-05-10,1247,PC,1216.65
22190,2024-10-07,65176,Tablet,1501.44
22191,2024-08-15,80066,Auriculares,1030.85
22192,2025-09-24,50811,Auriculares,933.95
22193,2024-11-16,27396,PC,178.62
22194,2025-07-23,99474,TV,1936.0
22195,2025-06-04,10381,PC,1205.74
22196,2026-02-28,95735,PC,1790.32
22197,2025-03-22,48392,Tablet,844.42
22198,2025-06-26,90930,TV,79.25
22199,2025-09-12,62870,Movil,301.04
22200,2024-04-18,44815,Tablet,1454.49
22201,2025-05-22,73050,Auriculares,1126.96
22202,2025-06-21,44490,TV,701.66
22203,2026-03-13,43424,Auriculares,1028.41
22204,2024-08-28,97981,Movil,1946.29
22205,2024-10-12,28272,PC,1963.02
22206,2026-02-24,46631,TV,1141.4
22207,2025-10-22,14951,TV,1100.65
22208,2024-04-19,39870,Unknown,1726.16
22209,2025-08-06,75280,PC,1905.04
22210,2025-08-01,16099,Movil,1503.6
22212,2024-06-22,17034,Movil,1410.59
22213,2025-04-20,4641,PC,1149.28
22214,2026-03-30,76900,Movil,1585.27
22215,2025-02-27,28068,Auriculares,1316.11
22216,2024-04-15,17219,TV,76.57
22217,2026-02-09,47898,PC,1832.77
22218,2025-04-13,45792,Auriculares,699.88
22219,2025-01-14,76040,PC,1718.28
22220,2024-07-24,6085,Auriculares,588.95
22221,2024-09-24,24626,Movil,1402.11
22222,2026-01-28,34156,TV,1612.57
22223,2024-08-12,70922,PC,1906.44
22224,2024-06-19,39587,PC,765.4
22225,2025-06-18,87451,Auriculares,1358.3
22226,2026-01-18,48194,Tablet,509.0
22227,2024-07-28,47370,Auriculares,926.32
22228,2025-07-16,16307,PC,31.82
22229,2025-12-08,2073,PC,490.83
22230,2025-05-06,58561,Movil,1984.49
22231,2025-07-26,1834,Tablet,48.73
22232,2024-06-21,68596,Auriculares,1716.82
22233,2025-09-01,9999999,PC,1554.76
22234,2024-05-08,9999999,Tablet,830.57
22235,2026-03-02,39521,Tablet,948.95
22237,2025-08-16,42621,Movil,1163.82
22238,2026-01-19,18301,Tablet,1933.25
22239,2025-01-14,51857,TV,21.39
22240,2025-07-09,67415,TV,543.65
22241,2026-02-02,27744,PC,482.88
22242,2024-10-17,67927,Auriculares,1945.02
22243,2026-02-15,89040,Movil,1451.15
22244,2025-03-29,5207,PC,499.67
193,2025-07-17,91334,Auriculares,1162.01
22245,2025-06-16,33711,Movil,114.61
22246,2025-11-27,37453,PC,576.4
22247,2025-08-03,7221,Movil,341.3
22248,2025-12-03,11122,TV,1403.94
22249,2026-03-26,79285,Tablet,1289.68
22250,2025-05-22,82841,Tablet,1880.27
22251,2025-05-10,47196,Tablet,307.23
22252,2024-11-29,26561,TV,172.58
22253,2025-06-14,12088,Auriculares,1872.16
22254,2024-12-14,11544,TV,1119.32
22255,2024-08-07,11410,Auriculares,1492.01
22256,2025-11-11,9999999,Tablet,924.73
22257,2024-04-15,32096,Movil,1108.42
22258,2024-11-25,47916,TV,1306.75
22259,2024-12-08,67180,PC,1852.35
22260,2025-06-10,87110,TV,826.74
22261,2024-05-16,983,PC,1754.77
22262,2024-05-13,9322,Movil,1614.36
22263,2025-08-30,99857,TV,1046.7
22264,2026-03-04,15499,Auriculares,590.97
22265,2026-01-08,54815,Tablet,1909.53
22266,2024-08-15,52467,PC,854.84
383,2024-06-17,13101,Auriculares,1944.17
22267,2025-01-19,87494,Movil,96.32
22268,2024-10-09,24788,Movil,267.43
22269,2025-09-19,60453,TV,544.6
22270,2026-01-27,78016,Auriculares,401.66
22271,2026-03-14,99768,PC,1653.95
22272,2025-03-31,58049,Movil,1970.56
22273,2025-11-08,97267,Auriculares,575.77
22274,2024-04-25,77387,PC,1212.72
22275,2024-09-08,24575,TV,1196.49
22276,2026-03-03,93853,Auriculares,1683.06
22277,2025-05-10,81975,Movil,710.73
22278,2025-03-30,99819,Tablet,805.83
22279,2024-08-26,25822,Movil,336.4
22280,2026-01-01,52634,TV,953.52
22281,2025-05-11,43008,Auriculares,450.29
22282,2025-06-01,36228,Movil,302.93
22283,2024-11-16,446,Auriculares,1883.87
22284,2025-04-07,14610,PC,1114.59
22285,2025-09-02,75459,Movil,414.51
22286,2025-01-28,54394,PC,986.66
22287,2025-03-03,25419,Auriculares,106.44
22288,2024-05-23,68090,Tablet,1141.89
22289,2025-01-20,61877,Auriculares,1866.47
22290,2025-01-28,17415,Movil,659.32
22291,2025-09-02,61791,PC,1036.31
22292,2025-09-07,51467,PC,938.99
22293,2026-03-26,155,TV,857.77
22294,2026-03-13,80378,Tablet,1870.12
22295,2025-05-11,9999999,Auriculares,1664.15
22296,2025-05-31,27315,Tablet,1616.06
22297,2025-05-18,93015,Unknown,1082.82
22298,2025-09-09,71817,PC,81.18
22299,2025-02-26,81253,TV,1344.39
22300,2025-04-07,13195,PC,1405.23
22301,2025-09-18,59261,PC,66.55
22302,2025-12-06,18659,Movil,1720.77
22303,2025-04-11,73676,Movil,1004.97
22304,2024-04-21,73972,Tablet,1130.93
22305,2024-11-28,33168,TV,1198.4
22306,2025-11-25,11450,TV,429.56
22307,2025-09-23,31947,Auriculares,240.01
22308,2025-12-31,60828,TV,1844.94
22309,2024-12-21,92944,TV,129.75
22310,2024-12-23,85566,Auriculares,1027.77
22311,2024-10-03,83623,PC,1549.59
22312,2025-04-05,96021,Tablet,475.99
22313,2025-09-14,54131,TV,350.44
22314,2024-08-07,91501,PC,429.29
22315,2025-12-08,67748,TV,1123.77
22316,2026-03-23,3942,Auriculares,441.53
22317,2024-05-22,15951,Movil,1607.64
22318,2024-07-31,26547,PC,1909.28
22319,2025-05-12,96787,TV,282.46
22320,2025-05-12,24705,PC,912.6
22321,2024-05-04,58504,Tablet,1873.41
22322,2025-03-17,35782,Movil,1181.6
22323,2025-01-31,89542,TV,1816.67
22324,2025-05-22,95988,Auriculares,520.36
22325,2025-06-22,82305,Movil,1556.78
22326,2025-05-25,99939,Movil,671.98
22327,2025-10-04,35362,PC,573.91
22328,2025-06-15,4063,Auriculares,692.37
22329,2025-09-16,87873,Tablet,1204.17
22330,2025-08-28,44009,Auriculares,31.8
22331,2025-06-17,72316,Tablet,847.22
22332,2026-02-08,89537,PC,105.81
22333,2025-03-08,14545,Tablet,1856.28
22334,2025-09-27,82918,Auriculares,1041.65
22335,2026-01-07,76258,PC,283.9
22336,2025-06-19,40489,Tablet,1896.36
22337,2026-01-05,24957,Tablet,949.07
22338,2026-01-16,90871,Movil,961.86
22340,2024-08-19,57038,TV,522.9
22341,2025-06-08,49755,Tablet,1348.34
22342,2026-03-25,41621,Movil,1865.23
22343,2025-04-03,74437,PC,790.32
22344,2025-06-13,7036,Movil,850.58
22345,2025-06-14,93364,Tablet,1398.77
22346,2024-07-08,16447,PC,1651.36
22347,2024-04-20,36089,PC,1127.77
22348,2024-12-13,97152,Movil,1002.23
22349,2025-03-14,69255,TV,306.62
22350,2025-11-19,69082,Tablet,1422.21
22351,2026-02-19,98572,Unknown,1699.87
22352,2025-05-03,16875,TV,1711.3
22353,2026-03-09,16417,TV,1185.16
22354,2025-11-18,99805,PC,1582.76
22355,2024-06-28,3465,Tablet,580.85
22356,2025-11-04,55965,Auriculares,461.53
22357,2024-07-03,87650,TV,986.27
22358,2026-02-10,32725,TV,1756.05
22359,2025-03-05,28528,PC,1268.33
22360,2024-09-15,36203,Tablet,1826.07
22361,2024-05-07,92423,Tablet,1381.9
22362,2025-01-09,78636,Tablet,1213.06
22363,2025-05-06,36740,Movil,1350.02
22364,2025-10-26,73344,Auriculares,289.68
22365,2024-11-23,12399,Movil,128.7
22366,2025-04-01,46601,Tablet,722.54
22367,2024-07-26,24290,Movil,967.73
22368,2025-11-02,90608,Tablet,1221.19
22369,2025-10-28,9394,Tablet,1742.63
22370,2024-06-27,85012,PC,54.43
22371,2024-12-25,40284,Movil,1845.36
22372,2025-05-10,56991,TV,1036.49
22373,2026-03-02,68567,TV,1658.95
22374,2024-05-30,87770,Auriculares,1342.37
22375,2026-03-12,98047,Tablet,835.53
22376,2025-09-23,30740,TV,282.1
22377,2025-09-15,42160,TV,1830.43
22378,2024-11-11,46389,TV,436.49
22379,2025-06-04,67616,Movil,353.07
22380,2025-06-05,4857,TV,437.84
22381,2025-09-05,86983,Auriculares,823.64
22382,2025-06-26,13370,TV,921.19
22383,2025-11-30,66114,Movil,713.06
22384,2025-06-23,12675,PC,1173.55
22385,2024-12-16,8573,Unknown,1426.4
22386,2026-04-04,79760,Movil,1940.88
22387,2025-10-31,62411,PC,1657.86
22388,2025-01-07,7367,PC,417.74
22389,2024-08-03,96200,TV,1632.99
22390,2025-05-04,83111,TV,1349.96
22391,2026-03-03,29614,Tablet,1456.68
22392,2024-11-19,41894,TV,807.44
22393,2024-11-11,96523,TV,570.14
22394,2024-06-23,3481,TV,1928.36
22395,2024-07-10,35222,PC,1929.55
22396,2024-07-14,76781,Tablet,310.02
22397,2024-07-23,53578,Auriculares,96.62
22398,2025-06-14,37142,PC,1244.94
22399,2026-04-04,880,Auriculares,889.45
22400,2024-09-19,41507,Auriculares,409.14
22401,2025-07-05,33827,Movil,1974.21
22402,2025-05-02,46647,TV,176.84
22403,2024-12-30,70336,PC,1912.61
22404,2026-02-01,65094,TV,1053.8
22405,2024-07-19,74710,Tablet,1787.64
22406,2026-01-03,90470,TV,562.66
22407,2024-10-06,48864,Movil,490.59
22408,2024-07-03,9500,PC,253.26
22409,2025-10-07,45828,TV,1666.64
22410,2025-01-18,22722,Tablet,76.9
22411,2026-01-24,9999999,Auriculares,1599.59
22412,2024-08-31,47047,Auriculares,864.66
22413,2025-05-15,6582,Auriculares,1676.07
22414,2025-11-12,93916,Tablet,1076.5
22415,2024-09-03,49647,PC,1246.09
22416,2025-02-27,10273,Auriculares,359.51
22417,2024-06-19,24504,PC,973.77
22418,2025-08-22,79383,Movil,648.28
22419,2024-07-02,18792,TV,1909.42
22420,2024-04-25,75675,PC,1022.75
22421,2025-01-09,16836,Tablet,1616.02
22422,2025-03-18,48607,Tablet,1598.49
22423,2025-03-24,61959,Movil,1821.66
22424,2024-11-26,58572,PC,143.26
22425,2025-04-17,62421,TV,348.65
22426,2024-10-23,70809,Tablet,159.43
22427,2024-10-11,99918,Auriculares,1717.31
22428,2024-06-23,27311,PC,241.06
22429,2026-03-19,47934,Tablet,235.99
22430,2025-01-06,22864,Movil,1449.64
22431,2024-11-28,15380,TV,307.46
22432,2025-03-23,45426,TV,251.27
22433,2025-01-31,55204,PC,942.75
22434,2025-02-06,55523,Movil,225.99
22435,2024-09-01,17043,TV,227.06
22436,2025-03-24,98248,TV,311.82
22437,2025-08-11,6235,Movil,1233.72
22438,2025-11-20,80601,TV,1869.0
22439,2026-02-27,32594,Auriculares,1123.36
22440,2024-05-11,58831,PC,1187.5
22441,2025-02-27,14231,Auriculares,1698.55
22442,2025-12-02,56328,Auriculares,1988.09
22443,2024-06-30,14874,Auriculares,58.3
22444,2024-10-14,70626,Tablet,1021.14
22445,2024-11-30,61400,TV,1165.69
22446,2025-03-31,22897,Auriculares,1320.73
22447,2025-07-22,72695,Tablet,47.65
22448,2025-09-25,12380,Auriculares,174.73
22449,2024-07-31,22438,Auriculares,1285.04
22450,2025-01-26,29281,Auriculares,1310.39
22451,2026-01-29,72937,PC,172.51
22452,2026-02-22,74550,Movil,1075.48
22453,2024-09-13,71258,Unknown,151.96
22454,2025-09-05,57858,Tablet,265.8
22455,2025-07-26,43051,Movil,1482.7
22456,2026-01-13,48056,TV,821.27
22457,2025-11-20,79927,Auriculares,1457.36
22458,2025-08-20,67989,TV,754.13
22459,2025-04-24,65389,PC,156.36
22460,2025-05-11,30847,Tablet,960.99
22461,2024-11-19,46192,TV,1471.4
22462,2025-06-29,53682,Movil,318.43
22463,2025-06-21,63480,Tablet,1263.81
22464,2025-07-10,83004,TV,10.07
22465,2024-08-27,11050,PC,1931.45
22466,2026-02-18,24896,TV,1306.24
22467,2025-09-09,38432,TV,872.13
22468,2025-08-24,432,Movil,1279.8
22469,2025-04-01,7198,PC,131.79
22470,2025-08-16,15072,Tablet,430.03
22471,2025-07-23,10115,Auriculares,1611.1
22472,2024-07-12,12710,Auriculares,1638.9
22473,2024-12-29,78433,PC,1028.68
22474,2024-10-19,887,Tablet,255.79
22475,2025-01-14,78746,Movil,1371.56
22476,2024-11-12,87578,Tablet,56.02
22477,2026-03-17,93887,PC,218.2
22478,2025-04-15,54124,Movil,511.44
22479,2024-09-23,40164,Tablet,752.45
22480,2025-11-12,85390,TV,50.13
22481,2024-10-03,72321,Tablet,1454.07
22482,2025-05-28,27827,Auriculares,579.63
22483,2024-04-27,50722,TV,1039.8
22484,2024-05-14,65034,Unknown,733.43
22485,2024-09-03,3115,Movil,40.97
22486,2024-10-08,90885,TV,325.35
22487,2024-09-12,72431,Tablet,87.3
22488,2025-05-29,34246,PC,341.8
22489,2024-12-09,80915,Auriculares,385.73
22490,2024-12-06,47071,Tablet,1698.33
22491,2025-10-08,72359,Auriculares,1216.24
22492,2025-12-20,72299,Tablet,1880.12
22493,2024-09-24,97193,Tablet,1238.41
22494,2026-01-13,6405,PC,1330.71
22495,2024-07-15,81049,Auriculares,1995.59
22496,2025-08-15,20968,PC,664.12
22497,2026-04-05,63517,PC,104.42
22498,2024-09-02,1405,TV,590.99
22499,2025-06-15,95816,PC,1205.25
22500,2025-11-16,64430,Auriculares,1570.99
22501,2024-11-10,62252,Auriculares,878.75
22502,2026-02-03,89322,Movil,31.73
22503,2025-09-03,10872,PC,1591.46
22504,2024-11-30,82723,Auriculares,22.74
22505,2024-10-03,46321,Auriculares,1791.31
22506,2024-04-18,38370,Tablet,259.22
22507,2025-08-11,949,PC,1745.48
22508,2025-01-30,21604,Tablet,374.8
22509,2025-05-01,115,Movil,1601.03
22510,2025-01-31,72204,Auriculares,1801.55
22511,2024-06-13,56551,PC,1028.63
22512,2025-08-02,25508,Movil,921.44
22513,2026-01-24,52175,PC,1675.41
22514,2025-12-12,68677,Auriculares,756.52
22515,2026-01-21,8855,Tablet,143.3
22516,2026-03-22,43638,PC,1364.9
22517,2025-07-04,24206,TV,156.58
384,2026-01-09,68024,Tablet,1275.75
22518,2025-03-25,64194,Movil,1061.44
22519,2024-08-26,67827,PC,641.48
22520,2025-01-18,86525,Auriculares,619.18
22521,2024-07-11,44804,Tablet,1740.79
22522,2025-12-28,14002,TV,447.34
22523,2025-11-27,5669,Auriculares,1482.6
22524,2025-05-30,37832,Auriculares,1999.78
22525,2025-07-18,45230,Movil,1133.87
22526,2025-11-18,25781,TV,1097.09
22527,2024-08-31,73357,Auriculares,1889.45
22528,2025-04-10,85744,Auriculares,81.94
22529,2026-01-11,13481,Auriculares,360.96
22530,2025-11-13,59327,Tablet,1472.26
22531,2026-03-02,37170,PC,1508.37
22532,2026-01-09,61094,Movil,1192.94
22533,2025-01-30,12790,PC,646.99
22534,2025-03-17,18295,TV,663.21
22535,2026-03-08,75891,TV,1836.43
22536,2024-04-09,7810,PC,1556.59
22537,2025-09-28,9999999,TV,219.87
22538,2024-05-16,64637,Movil,1002.37
22539,2025-04-12,84744,PC,825.88
22540,2024-06-10,99617,PC,1361.91
22541,2024-06-18,27641,TV,1599.28
22542,2025-07-02,17911,PC,1932.47
22543,2025-02-13,36687,Movil,931.5
22544,2024-10-11,78097,Auriculares,1566.34
22545,2025-06-10,28450,TV,1473.24
22546,2025-04-01,56401,TV,698.86
22547,2025-10-07,33758,TV,1720.36
22548,2024-10-27,48755,TV,1768.61
22549,2026-02-23,5753,Movil,543.45
22550,2024-06-23,23662,Tablet,21.52
22551,2025-07-12,5560,TV,764.34
22552,2025-04-10,30767,Movil,1480.97
22553,2024-05-29,34272,Tablet,437.58
22554,2025-08-25,86901,Auriculares,223.6
22555,2025-10-12,15376,Movil,998.53
22556,2024-04-26,19932,Auriculares,1834.75
22557,2024-09-12,93841,Movil,1660.24
22558,2026-04-08,22919,Movil,1036.49
22559,2025-09-30,4210,Tablet,298.73
22560,2025-07-13,21892,PC,1812.59
22561,2025-05-04,41616,Movil,749.79
22562,2025-11-30,71463,TV,1804.12
22563,2025-08-31,88927,PC,272.89
22564,2025-06-29,84170,Movil,536.98
22565,2024-06-08,64229,Movil,407.34
22566,2025-01-31,31784,TV,1912.53
22567,2024-08-13,42941,Auriculares,496.75
22568,2024-07-01,78732,PC,1751.16
22569,2025-01-29,24450,Movil,806.13
22570,2024-08-07,48545,Auriculares,1185.83
22571,2024-12-10,74448,PC,905.18
22572,2025-04-13,17021,Auriculares,830.51
22573,2026-01-13,45820,Tablet,1582.28
22574,2025-12-01,8423,PC,1941.29
22575,2025-12-23,83382,Movil,126.21
22576,2025-03-07,50429,Movil,1643.99
22577,2025-01-08,30008,Auriculares,1178.21
22578,2024-07-02,30381,Movil,1149.74
22579,2024-12-09,22043,Auriculares,1233.6
22580,2025-01-22,90716,Auriculares,1195.64
22581,2024-07-30,87459,Auriculares,1567.18
22582,2024-05-07,59573,Movil,29.91
22583,2025-03-18,24926,Auriculares,1863.07
