id_venta,fecha,id_cliente,producto,importe
21231,2025-07-27,93070,tablet,1014.54
21232,2025-12-31,57227,Auriculares,1608.52
21233,2025-05-13,54019,TV,1859.64
21234,2024-10-13,38272,tv,55.29
21235,2025-08-17,72626,TV,74.51
21236,2024-07-05,44819,TV,1819.39
21237,2025-01-08,95388,PC,1316.78
21238,2024-05-15,43929,pc,251.01
21239,2025-07-29,87489,Auriculares,848.91
21240,2025-02-03,52406,PC,652.2
21241,2024-08-15,98934,tv,884.26
21242,2026-03-29,2557,movil,1807.78
21243,2024-05-28,88496,pc,280.43
21244,2024-05-02,79610,cascos,1719.56
21245,2026-03-11,85435,cascos,1225.32
21246,2024-05-27,93353,telefono,668.58
21247,2025-12-30,82628,PC,1870.99
21248,2024-06-07,39347,pc,1086.73
21249,2025-07-11,83225,Tablet,1108.65
21250,2025-10-15,86430,tv,1449.43
21251,2024-08-19,26814,Tablet,1106.69
21252,2026-01-28,56153,telefono,1566.99
21253,2024-10-04,76340,TV,1062.16
21254,2024-07-18,73581,Auriculares,922.35
21255,2025-12-27,80541,Movil,813.68
21256,2025-06-25,42831,Tablet,1586.3
21257,2025-06-17,75992,Tablet,1582.27
21258,2026-04-07,33078,movil,1361.99
21259,2025-10-01,77777,tv,964.4
21260,2025-06-03,8556,tv,1709.4
21261,2024-07-25,87688,tablet,17.88
21262,2025-03-03,92012,Auriculares,907.72
21263,2024-09-19,2124,pc,82.05
21264,2025-08-06,67318,Auriculares,234.08
21265,2026-03-16,46148,tv,891.9
21266,2024-11-17,90494,movil,1578.75
21267,2025-11-07,44006,Tablet,962.1
21268,2025-11-02,59317,pc,798.31
21269,2024-10-17,55315,unknown,89.22
21270,2024-12-31,85760,tablet,348.42
21271,2025-01-30,8453,tablet,1796.92
21272,2025-11-24,207,PC,428.94
21273,2024-12-24,99039,Movil,1340.76
21274,2024-04-29,14325,Movil,976.5
21275,2026-01-27,30093,telefono,792.54
21276,2024-05-27,2320,Auriculares,212.61
21277,2025-04-29,90882,tablet,1554.25
21278,2024-07-21,92428,ordenador,1067.29
21279,2024-07-17,86310,tv,1895.83
21280,2026-03-03,15818,PC,917.69
21281,2025-12-05,58338,Movil,1190.48
21282,2024-11-02,14584,tv,288.67
21283,2025-03-01,38464,cascos,1199.01
21284,2025-11-17,17732,Auriculares,698.21
21285,2025-02-07,21620,telefono,929.57
21286,2025-03-24,84346,unknown,1677.05
21287,2025-06-27,63882,tablet,1819.19
21288,2026-01-26,2596,Movil,361.78
21289,2026-04-05,29923,Auriculares,856.94
21290,2026-01-11,96147,tv,1766.18
21291,2025-12-26,41982,pc,341.1
21292,2025-11-29,92150,movil,31.85
21293,2025-12-19,64908,PC,1054.57
21294,2026-02-15,22457,tv,173.51
21295,2024-10-22,13719,Auriculares,1074.31
21296,2024-08-27,8367,Tablet,1901.58
21297,2024-07-29,92204,Tablet,468.57
21298,2024-11-27,49869,PC,373.57
21299,2025-03-23,39053,Auriculares,111.11
21300,2025-10-03,31002,Movil,1455.19
21301,2025-03-03,24750,Movil,704.9
21302,2024-12-26,95183,telefono,919.27
21303,2025-10-09,69485,Movil,532.95
21304,2024-09-19,81859,movil,1952.44
21305,2025-04-16,35690,Tablet,1174.17
21306,2025-05-30,93353,Auriculares,731.1
21307,2025-06-10,87563,unknown,473.02
21308,2024-10-03,91873,Tablet,1882.79
21309,2024-05-20,40828,tablet,1467.76
21310,2025-09-25,54408,movil,718.75
21311,2025-07-09,46821,Movil,1001.06
21312,2025-08-02,29849,Tablet,981.76
21313,2025-02-25,96420,cascos,1319.94
21314,2024-11-20,79184,tv,1622.92
21315,2024-07-18,15433,tv,202.06
21316,2024-08-26,49920,tablet,674.08
21317,2026-02-20,15833,cascos,1665.2
21318,2025-11-27,11342,Tablet,1140.75
21319,2024-07-24,67033,cascos,447.43
21320,2025-02-28,22273,Movil,852.52
21321,2024-06-16,4277,Movil,457.91
21322,2025-01-14,5631,Tablet,1263.6
21323,2024-10-26,71957,TV,94.35
21324,2024-10-05,41162,Movil,1141.98
21325,2025-07-16,83644,Auriculares,1495.56
21326,2025-05-12,33710,Movil,1113.15
21327,2025-02-26,40806,cascos,732.92
21328,2025-08-21,35018,movil,301.09
21329,2025-03-11,21926,tv,132.16
21330,2026-03-30,4137,Auriculares,1041.65
21331,2024-09-21,13286,PC,1471.94
21332,2025-03-01,85903,tablet,96.63
21333,2025-02-06,84145,cascos,604.61
21334,2025-03-28,842,TV,265.01
21335,2025-11-16,80394,Tablet,1433.49
21336,2024-05-08,6345,pc,1773.48
21337,2024-12-24,84249,ordenador,1290.31
21338,2025-03-17,94041,telefono,618.6
21339,2024-12-30,49390,movil,556.07
21340,2025-01-16,97926,TV,74.47
21341,2025-09-09,66409,Tablet,1966.16
21342,2024-08-18,25241,TV,1970.32
21343,2024-07-28,22273,TV,1052.69
21344,2025-06-13,25477,cascos,1598.37
21345,2025-02-20,14435,Auriculares,278.5
21346,2024-12-20,69154,Movil,35.79
21347,2024-10-30,72664,tv,1664.27
21348,2024-10-27,2527,telefono,133.24
21349,2026-04-21,75966,TV,1834.26
21350,2024-08-21,97050,Tablet,1130.91
21351,2025-01-26,97045,ordenador,541.41
21352,2025-10-09,10167,tablet,727.58
21353,2026-01-24,74666,tablet,53.94
21354,2025-06-14,8204,Tablet,1027.16
21355,2024-08-21,8922,ordenador,778.91
21356,2026-01-18,16685,Tablet,1321.47
21357,2025-10-06,43152,ordenador,430.28
21358,2024-10-10,64459,cascos,555.02
21359,2025-05-05,72051,tablet,944.44
21360,2025-05-03,56644,movil,1152.75
21361,2024-12-16,7756,Tablet,555.81
21362,2025-02-04,36414,cascos,1608.7
21363,2025-06-22,64375,telefono,1013.18
21364,2024-07-11,90119,ordenador,466.83
21365,2025-01-14,79843,ordenador,993.21
21366,2024-09-22,59692,Auriculares,208.1
21367,2024-07-17,23589,Auriculares,1222.09
21368,2025-06-19,89721,telefono,1231.65
21369,2024-12-29,15048,TV,1737.89
21370,2025-09-25,52863,telefono,58.87
21371,2025-11-14,81158,cascos,65.35
21372,2025-04-01,42012,ordenador,728.21
21373,2024-09-04,15289,Movil,610.78
21374,2025-05-26,81441,pc,1555.97
21375,2024-09-03,35435,Movil,67.16
21376,2026-02-09,17821,ordenador,182.72
21377,2024-11-28,58805,Tablet,1001.9
21378,2025-01-20,68013,telefono,710.71
21379,2024-06-16,37881,ordenador,1262.42
21380,2025-02-27,67960,Tablet,1232.94
21381,2025-04-26,46753,Movil,1478.0
21382,2025-07-05,6154,cascos,241.2
21383,2025-04-04,53278,movil,164.0
21384,2026-02-21,25262,Auriculares,1180.95
21385,2025-11-27,78674,tablet,660.12
21386,2025-12-14,21182,Tablet,1422.94
21387,2026-03-11,9572,Tablet,1552.01
21388,2025-05-29,96221,cascos,875.05
21389,2025-09-28,43320,unknown,670.0
21390,2024-06-11,12209,Auriculares,1830.75
21391,2024-07-30,42453,pc,532.53
21392,2024-07-14,12665,tablet,47.14
21393,2025-10-03,20795,TV,1152.08
21394,2026-02-22,43283,Tablet,352.55
21395,2025-01-22,15505,TV,1956.47
21396,2026-02-20,69125,tablet,1430.47
21397,2026-03-09,47303,PC,1596.49
21398,2024-11-26,2722,cascos,93.77
21399,2026-01-30,34445,tv,94.47
21400,2024-12-05,52614,tv,1410.11
21401,2024-09-06,21646,ordenador,1933.03
21402,2026-04-26,49754,ordenador,772.74
21403,2024-08-16,23729,telefono,727.5
21404,2024-05-29,70431,telefono,564.69
21405,2025-01-02,36631,movil,26.86
21406,2025-10-21,29790,unknown,1755.77
21407,2024-11-28,43798,TV,737.87
21408,2024-09-02,65114,cascos,515.79
21409,2024-10-04,45515,tablet,674.68
21410,2025-08-09,745,cascos,1324.62
21411,2025-05-03,58292,PC,174.07
21412,2024-12-19,39708,ordenador,746.92
21413,2024-12-31,33434,TV,1159.5
21414,2025-02-13,877,TV,728.94
21415,2025-07-13,49254,Tablet,107.05
21416,2025-09-14,99488,PC,1174.63
21417,2026-04-11,91482,tv,1380.56
21418,2026-02-23,54178,telefono,1915.76
21419,2024-08-28,27054,tv,673.66
21420,2026-04-02,87947,Tablet,1142.82
21421,2025-02-22,48754,telefono,786.14
21422,2025-11-02,96043,ordenador,1738.34
21423,2024-05-06,8151,Auriculares,1832.28
21424,2025-08-07,54723,Movil,223.56
21425,2025-04-09,89009,TV,232.83
21426,2024-11-14,31857,telefono,980.57
21427,2025-07-23,79121,tablet,79.22
21428,2026-04-18,34639,tv,561.9
21429,2024-06-04,75453,TV,35.41
21430,2025-09-20,34458,PC,475.82
21431,2025-08-07,31192,cascos,20.28
21432,2024-12-28,40367,cascos,1310.0
21433,2026-01-12,68645,tablet,1732.59
21434,2024-07-24,38220,movil,660.23
21435,2024-09-08,11863,ordenador,606.55
21436,2024-09-14,9999999,movil,577.94
21437,2025-10-19,9999999,ordenador,1040.84
21438,2024-10-11,89539,pc,1791.0
21439,2025-10-04,89755,pc,540.35
21440,2026-02-05,82149,Auriculares,1239.25
21441,2024-08-01,68906,tablet,1733.19
21442,2025-03-16,20153,cascos,351.43
21443,2025-10-10,89232,PC,1743.55
21444,2024-12-09,67692,Movil,1275.05
21445,2024-08-20,48662,ordenador,282.92
21446,2024-08-05,23780,ordenador,681.15
21447,2024-08-25,66169,Auriculares,1743.12
21448,2025-03-17,73766,Tablet,51.33
21449,2024-09-01,10720,tablet,1298.31
21450,2024-08-12,14208,PC,1865.54
21451,2025-01-31,66849,Tablet,1126.65
21452,2026-04-28,7991,Tablet,1078.77
21453,2025-02-27,91944,TV,1542.16
21454,2025-07-26,53153,TV,1504.21
21455,2025-08-21,74269,tablet,1643.68
21456,2025-07-29,57828,Auriculares,68.49
21457,2025-11-02,77158,cascos,1827.03
21458,2024-12-24,62315,Movil,1879.29
21459,2024-08-19,24124,cascos,1420.56
21460,2026-01-27,93293,telefono,587.17
21461,2024-08-13,89524,Tablet,1925.03
21462,2025-12-09,93535,cascos,1854.08
21463,2025-08-29,45167,telefono,930.89
21464,2025-08-12,70083,Tablet,143.58
21465,2026-04-26,63413,tv,121.07
21466,2025-12-22,37244,tablet,1578.49
21467,2024-06-06,21331,tablet,338.28
21468,2026-01-01,81630,PC,1672.2
21469,2026-04-17,86908,telefono,977.26
21470,2024-05-09,12443,cascos,868.53
21471,2024-11-15,34985,TV,101.87
21472,2024-10-27,63496,telefono,1284.43
21473,2024-10-27,44485,Movil,1354.29
21474,2025-06-30,90260,Movil,1928.13
21475,2024-08-28,64202,tablet,274.68
21476,2025-06-13,17127,pc,1393.6
21477,2025-06-06,89126,telefono,1401.22
21478,2024-07-11,73457,tv,1966.87
21479,2024-12-05,52625,tv,82.32
21480,2026-01-20,68893,tv,1108.33
21481,2025-03-04,32945,cascos,1759.55
21482,2025-04-21,49578,TV,1926.22
21483,2026-01-13,47060,Auriculares,1285.01
21484,2025-08-08,84260,ordenador,778.96
21485,2025-07-13,25285,tablet,735.17
21486,2024-12-30,9999999,Movil,575.27
21487,2024-05-09,40864,tablet,1101.27
21488,2024-10-27,2885,ordenador,1440.1
21489,2024-10-20,63523,pc,24.01
21490,2024-11-21,19600,ordenador,1063.8
21491,2024-04-28,75694,ordenador,13.11
21492,2024-12-17,25603,movil,1304.69
21493,2026-03-19,41184,Auriculares,654.85
21494,2025-09-12,70670,Movil,1219.61
21495,2024-05-02,31573,cascos,546.88
21496,2024-11-01,77353,Movil,1606.93
21497,2025-08-29,81711,telefono,1471.97
21498,2025-08-11,27861,ordenador,1696.27
21499,2025-07-07,79583,unknown,445.26
21500,2024-04-30,93764,Movil,251.04
21501,2025-11-04,71355,Movil,1866.63
21502,2024-07-06,79153,Auriculares,1966.46
21503,2024-08-22,69162,TV,683.38
21504,2024-08-19,79729,ordenador,1157.76
21505,2026-01-22,64199,Tablet,1912.02
21506,2024-10-04,3413,telefono,1560.35
21507,2025-01-27,446,cascos,830.83
21508,2025-08-27,82823,TV,1653.89
21509,2024-09-17,99296,Tablet,677.1
21510,2024-08-27,77167,pc,453.93
21511,2025-11-07,83143,TV,1305.88
21512,2025-10-03,53965,tablet,1127.08
21513,2025-01-01,83504,pc,221.48
21514,2024-12-28,33063,Tablet,1171.1
21515,2025-07-15,65741,pc,246.37
21516,2026-03-17,9923,pc,641.49
21517,2025-12-28,2430,cascos,1614.52
21518,2025-05-17,32651,cascos,1131.74
21519,2026-03-25,23237,TV,137.96
21520,2026-01-14,66509,Movil,1140.7
21521,2026-04-15,95792,Tablet,899.44
21522,2025-11-21,79990,movil,885.66
21523,2024-09-05,40575,cascos,350.78
21524,2025-08-31,24552,cascos,1402.48
21525,2024-12-19,61511,movil,886.81
21526,2025-03-25,3007,Auriculares,1157.82
21527,2025-06-09,89262,Movil,619.9
21528,2025-02-05,61737,Auriculares,510.85
21529,2024-06-10,36143,PC,1967.38
21530,2025-02-09,47221,tablet,514.81
21531,2024-10-25,59775,Auriculares,1141.79
21532,2026-01-22,77795,Movil,1662.77
21533,2024-11-01,67184,tv,1512.77
21534,2025-03-26,21836,ordenador,1863.76
21535,2024-07-25,44596,Tablet,244.54
21536,2024-12-25,19703,telefono,865.9
21537,2025-10-08,37233,Tablet,1325.98
21538,2025-09-17,3792,unknown,1922.15
21539,2025-09-02,39971,tv,315.12
21540,2024-05-05,65803,cascos,1043.34
21541,2025-02-19,3140,Auriculares,547.48
21542,2026-02-27,64730,cascos,159.88
21543,2025-09-12,15181,Movil,809.19
21544,2025-08-09,70554,Tablet,1236.11
21545,2025-03-05,78911,cascos,850.36
21546,2025-08-22,80185,telefono,760.53
21547,2025-06-16,9999999,pc,1887.88
21548,2025-04-10,49778,unknown,1597.79
21549,2025-12-30,84308,PC,802.04
21550,2024-05-22,49470,unknown,560.55
21551,2024-06-09,10984,Auriculares,1256.76
21552,2024-12-07,6186,ordenador,613.2
21553,2025-12-08,81420,tv,718.5
21554,2024-12-09,11243,pc,309.47
21555,2025-10-01,81048,tablet,1915.36
21556,2025-02-09,9503,pc,1856.3
21557,2025-03-03,85695,ordenador,1985.61
21558,2025-01-12,62498,Auriculares,1444.62
21559,2024-07-12,25233,tablet,1177.66
21560,2026-03-17,37293,PC,402.91
21561,2024-07-09,74736,Auriculares,872.03
21562,2025-09-27,74315,tablet,901.96
21563,2024-06-20,88616,Tablet,1848.15
21564,2024-07-11,34810,TV,651.58
21565,2026-01-11,6720,tv,1057.81
21566,2025-10-19,78843,cascos,915.47
21567,2024-11-15,76190,tv,1426.17
21568,2025-06-29,35340,tablet,871.33
21569,2025-03-13,51673,ordenador,1868.23
21570,2024-10-18,34683,movil,1452.96
21571,2024-07-30,45331,pc,1096.75
21572,2025-06-10,92167,Tablet,37.67
21573,2024-09-21,15249,tv,243.39
21574,2025-11-08,44706,TV,1570.11
21575,2024-05-15,96498,PC,1597.34
21576,2025-12-23,32746,tv,1195.76
21577,2025-06-14,7495,tv,1823.07
21578,2025-01-18,39610,tv,1923.4
21579,2024-06-04,36213,tv,110.37
21580,2025-05-30,60993,Tablet,1001.26
21581,2025-07-22,58374,unknown,1969.09
21582,2025-07-01,27214,tv,805.44
21583,2024-09-24,44880,movil,625.49
21584,2024-05-25,15251,movil,1672.8
21585,2025-09-23,34437,PC,705.29
21586,2025-06-17,66463,tablet,829.65
21587,2025-09-20,92575,tablet,1023.6
21588,2025-02-25,30846,PC,237.54
21589,2025-04-14,12717,movil,1462.69
21590,2025-06-29,71622,Movil,475.37
21591,2025-06-14,69544,tablet,909.46
21592,2026-02-01,54451,movil,1802.97
21593,2024-11-26,57359,Movil,773.09
21594,2025-09-01,7922,cascos,843.82
21595,2026-04-12,89154,Auriculares,781.87
21596,2025-04-21,69179,cascos,1726.86
21597,2026-01-23,98628,PC,447.09
21598,2024-07-05,56096,tablet,1413.05
21599,2025-03-21,12033,Auriculares,1191.32
21600,2024-06-24,52392,Tablet,826.6
21601,2026-04-08,13855,Movil,1012.31
21602,2024-08-18,62344,cascos,1288.42
21603,2025-05-10,67866,telefono,1983.57
21604,2026-04-22,14319,pc,1154.35
21605,2025-01-08,56869,movil,19.04
21606,2025-11-06,51312,movil,398.91
21607,2024-04-28,74281,cascos,1290.9
21608,2024-12-27,8865,tv,493.97
21609,2025-03-10,43155,PC,506.98
21610,2025-01-13,67975,Tablet,296.42
21611,2026-04-05,29843,tv,1607.74
21612,2025-09-20,43212,Tablet,1399.85
21613,2024-06-29,84583,Tablet,1555.61
21614,2025-02-09,22143,tablet,1017.06
21615,2025-08-19,51641,cascos,158.03
21616,2025-08-05,43349,tablet,1434.63
21617,2026-01-20,91547,TV,507.75
21618,2024-11-20,51780,movil,493.13
21619,2026-01-19,60300,tv,769.18
21620,2024-08-31,82844,Auriculares,810.71
21621,2025-06-30,85118,Tablet,247.19
21622,2024-09-21,6260,ordenador,685.0
21623,2024-09-23,17265,ordenador,1755.48
21624,2025-07-24,28431,Tablet,1830.03
21625,2025-12-02,25615,Movil,744.4
21626,2025-05-23,56797,telefono,505.8
21627,2025-05-11,1759,movil,1352.25
21628,2025-04-07,31949,TV,1770.55
21629,2024-07-11,96278,TV,1281.34
21630,2025-10-08,95856,TV,548.37
21631,2024-10-12,18279,tablet,456.58
21632,2024-12-18,87889,tv,334.02
21633,2025-04-22,14137,tablet,94.41
21634,2025-08-01,96180,Auriculares,1969.47
21635,2025-05-28,13631,pc,1022.33
21636,2025-11-20,11506,PC,1741.24
21637,2024-06-08,92273,pc,363.5
21638,2026-01-27,57976,tv,1902.41
21639,2024-08-07,81642,PC,591.75
21640,2025-09-16,64923,TV,371.1
21641,2025-10-08,33491,Tablet,455.97
21642,2025-03-04,2663,cascos,62.89
21643,2025-01-09,16090,telefono,516.93
21644,2025-10-25,14779,telefono,610.47
21645,2025-01-14,45573,tv,775.23
21646,2026-04-19,80514,telefono,251.62
21647,2024-08-23,47562,telefono,930.9
21648,2025-07-09,9932,Movil,302.82
21649,2024-05-28,94581,Movil,1676.14
21650,2025-04-20,25765,tv,1733.62
21651,2025-04-29,74117,Auriculares,1135.93
21652,2024-05-03,40513,tv,1954.79
21653,2026-04-28,67078,Tablet,1796.89
21654,2024-08-04,15397,cascos,765.8
21655,2025-03-11,37432,pc,1873.01
21656,2024-08-15,87282,PC,730.63
21657,2024-08-01,64546,Auriculares,269.86
21658,2025-03-08,69843,Movil,1654.82
21659,2026-04-28,6066,tv,1453.6
21660,2024-06-01,80035,pc,136.49
21661,2024-12-24,29024,tv,714.87
21662,2024-10-24,16362,Auriculares,1092.48
21663,2025-09-27,29697,TV,534.85
21664,2024-06-06,6691,Tablet,1710.9
21665,2024-09-03,43997,TV,1309.32
21666,2025-05-12,44947,tv,127.69
21667,2025-05-07,7474,cascos,1561.02
21668,2025-04-27,28928,telefono,1660.33
21669,2025-05-16,16606,pc,1004.94
21670,2025-07-23,14441,tablet,470.53
21671,2026-04-03,67204,tablet,13.0
21672,2025-08-31,26705,pc,970.44
21673,2024-06-16,60018,telefono,543.29
21674,2024-12-23,33297,tv,681.12
21675,2025-01-15,59456,Auriculares,1717.3
21676,2024-08-15,47744,tablet,1117.52
21677,2025-08-09,67817,cascos,1550.04
21678,2024-08-07,65088,ordenador,657.67
21679,2026-01-13,37461,tablet,1265.18
21680,2024-09-09,29062,tablet,332.95
21681,2025-03-28,94988,TV,142.55
21682,2024-06-19,99172,cascos,1919.87
21683,2025-01-04,3973,Tablet,865.33
21684,2026-02-09,21579,movil,201.31
21685,2025-03-14,2032,ordenador,1564.16
21686,2025-07-31,53998,telefono,1960.52
21687,2026-02-15,13743,telefono,1588.27
21688,2025-10-23,48157,tablet,373.94
21689,2025-09-15,63162,PC,1440.98
21690,2024-10-06,39559,ordenador,1792.77
21691,2026-03-18,90406,tablet,151.42
21692,2025-05-07,35180,TV,160.22
21693,2024-08-07,4018,TV,465.77
21694,2025-01-18,43072,tv,916.05
21695,2024-07-06,16397,TV,11.07
21696,2025-08-23,53629,Auriculares,21.76
21697,2025-01-16,4457,tv,1573.11
21698,2026-03-26,40393,cascos,817.14
21699,2025-08-30,63268,tablet,1750.68
21700,2025-04-24,33667,Auriculares,1987.01
21701,2025-07-14,14487,movil,1292.81
21702,2024-12-24,98074,Auriculares,811.05
21703,2024-08-05,65457,TV,635.96
21704,2025-03-21,61491,telefono,1158.29
21705,2025-01-08,34886,Tablet,76.07
21706,2025-03-23,32872,cascos,1765.13
21707,2025-04-11,91271,Auriculares,69.1
21708,2025-04-30,40316,ordenador,1611.97
21709,2026-02-04,81537,cascos,954.12
21710,2024-10-05,43954,telefono,901.86
21711,2025-12-28,34657,TV,788.49
21712,2025-01-27,91638,tv,361.02
21713,2024-07-19,81291,movil,1743.06
21714,2025-10-03,78535,cascos,1971.64
21715,2024-08-01,79865,tablet,1656.01
21716,2025-03-21,89415,movil,293.3
21717,2024-10-29,59865,tv,985.58
21718,2025-08-08,31645,tv,1353.2
21719,2025-04-02,4849,tablet,548.48
21720,2025-03-07,66829,tablet,852.09
21721,2024-08-18,92057,PC,996.49
21722,2025-02-14,37840,cascos,802.65
21723,2025-10-19,53109,Auriculares,1202.81
21724,2025-01-07,67088,Auriculares,589.7
21725,2026-01-13,45116,Auriculares,993.33
21726,2025-12-27,35422,pc,909.6
21727,2024-10-16,42022,movil,1680.45
21728,2026-02-11,59387,telefono,1524.57
21729,2026-01-04,7026,movil,588.42
21730,2025-12-18,52902,Tablet,1882.69
21731,2025-04-14,6556,PC,362.62
21732,2025-08-03,55543,movil,744.7
21733,2025-02-24,88304,Tablet,518.37
21734,2025-05-06,29102,Tablet,1418.92
21735,2025-11-17,44278,TV,106.67
21736,2025-12-17,6043,TV,1163.9
21737,2025-10-04,21708,tv,1709.51
21738,2024-07-27,72532,tablet,761.36
21739,2024-12-14,54886,pc,387.29
21740,2024-05-01,96638,PC,1125.99
21741,2026-03-22,30648,movil,1995.03
21742,2025-10-14,16552,PC,915.49
21743,2025-06-01,49557,tablet,1880.79
21744,2025-10-07,34817,pc,665.3
21745,2025-06-15,61681,ordenador,151.89
21746,2025-06-20,29383,pc,119.3
21747,2025-01-02,54282,telefono,1485.8
21748,2026-04-07,57816,tablet,1303.74
21749,2025-01-06,59574,Auriculares,1197.19
21750,2025-01-06,455,tablet,1534.95
21751,2025-06-29,9999999,tv,1828.36
21752,2025-04-25,80843,ordenador,1566.63
21753,2025-04-24,84212,PC,1561.68
21754,2025-11-02,74084,PC,718.37
21755,2025-04-04,68884,telefono,1689.05
21756,2024-09-01,91869,pc,1631.56
21757,2024-12-29,25719,Tablet,1479.35
21758,2025-05-30,21311,PC,398.1
21759,2024-10-05,4475,cascos,1937.98
21760,2024-10-21,98064,telefono,846.38
21761,2026-02-27,53094,cascos,951.65
21762,2026-04-02,33891,Tablet,1045.93
21763,2025-02-23,87056,Movil,913.93
21764,2025-10-01,7238,cascos,1712.69
21765,2026-02-22,50191,tablet,850.09
21766,2026-01-17,34824,movil,152.34
21767,2024-10-04,40492,pc,1546.5
21768,2024-12-30,14301,pc,896.13
21769,2026-02-11,9999999,Auriculares,1215.7
21770,2025-01-02,68187,Tablet,989.26
21771,2026-01-14,31367,tv,83.11
21772,2024-08-19,28309,pc,1089.65
21773,2025-03-17,45322,unknown,1354.77
21774,2024-06-26,41990,tablet,1609.26
21775,2024-10-18,40624,tablet,182.12
21776,2026-03-10,18533,movil,1053.36
21777,2025-09-18,27088,tv,354.43
21778,2026-01-13,90421,Auriculares,1505.65
21779,2024-10-19,21628,TV,1033.24
21780,2025-04-03,6732,Tablet,124.76
21781,2025-06-29,33827,pc,1363.81
21782,2024-07-13,97452,Tablet,1486.47
21783,2025-06-23,79936,Movil,798.64
21784,2025-05-31,15973,tablet,1336.6
21785,2024-11-18,68787,Auriculares,1003.82
21786,2024-10-19,68744,Tablet,1006.35
21787,2024-06-08,27270,ordenador,1921.44
21788,2025-12-31,65707,TV,1729.43
21789,2024-12-14,2143,cascos,673.64
21790,2026-02-03,47915,TV,1673.39
21791,2025-01-21,11758,PC,1175.88
21792,2024-10-16,8918,tv,1502.36
21793,2025-05-02,28945,Tablet,16.68
21794,2024-10-31,51195,ordenador,1058.03
21795,2026-01-23,55943,tv,993.02
21796,2026-04-01,67762,Auriculares,1678.4
21797,2025-03-06,37357,Movil,800.15
21798,2026-04-03,15972,tv,170.85
21799,2025-07-31,22941,Movil,709.82
21800,2025-03-26,9999999,Tablet,618.07
21801,2024-07-14,84977,PC,473.04
21802,2026-04-23,86127,Movil,1050.06
21803,2025-06-27,35729,TV,1868.25
21804,2025-07-25,4012,tablet,1046.39
21805,2025-06-28,2920,TV,1193.02
21806,2026-02-24,63179,Auriculares,782.1
21807,2024-10-09,97153,Tablet,1925.35
21808,2025-09-23,25603,Auriculares,757.68
21809,2024-10-02,9999999,Tablet,1873.76
21810,2026-03-28,47387,Auriculares,562.65
21811,2025-06-30,47616,tablet,653.04
21812,2025-01-13,28526,unknown,1187.54
21813,2025-08-11,67669,Auriculares,1458.53
21814,2025-05-24,87642,tv,451.72
21815,2026-03-22,26138,Auriculares,630.18
21816,2025-10-18,16669,tv,1490.84
21817,2025-06-15,17580,ordenador,1223.64
21818,2024-10-06,28215,tablet,986.42
21819,2025-04-19,9999999,Auriculares,467.6
21820,2026-04-26,49493,PC,669.69
21821,2026-04-07,98119,tablet,1353.78
21822,2024-08-11,27366,PC,1884.9
21823,2025-12-20,14312,tv,1683.27
21824,2024-10-31,94205,Tablet,1859.97
21825,2025-05-28,41914,Movil,1726.73
21826,2024-10-19,76373,TV,1472.4
21827,2024-05-10,46353,Auriculares,1694.74
21828,2025-03-27,937,Movil,47.38
21829,2025-11-27,37535,Movil,495.05
21830,2026-02-26,18925,unknown,762.96
21831,2024-12-17,12773,TV,472.45
21832,2024-12-15,19393,tv,345.38
21833,2025-09-07,37116,unknown,151.82
21834,2024-07-15,88965,movil,175.77
21835,2024-10-19,93771,TV,523.37
21836,2025-06-26,63621,tv,1558.37
21837,2024-10-16,14657,movil,1841.04
21838,2024-07-12,13350,tv,873.82
21839,2024-10-25,90903,tv,1965.13
21840,2024-10-07,38126,ordenador,820.68
21841,2026-02-13,24345,cascos,294.63
21842,2025-07-20,53649,ordenador,235.09
21843,2025-02-10,26977,ordenador,1625.77
21844,2024-11-09,69483,tablet,1779.81
21845,2026-02-21,71517,tv,1523.72
21846,2025-12-01,8442,TV,1880.56
21847,2025-12-16,72555,movil,458.0
21848,2025-02-01,96608,ordenador,1068.42
21849,2024-12-19,28154,TV,1107.95
21850,2026-01-18,84916,cascos,1638.45
21851,2025-01-27,84340,cascos,961.12
21852,2025-01-01,66416,Auriculares,1898.68
21853,2024-12-18,9999999,tv,482.53
21854,2025-08-11,49639,cascos,276.56
21855,2025-04-02,23930,Tablet,642.47
21856,2024-12-25,29758,TV,1264.02
21857,2024-06-26,43995,tablet,15.42
21858,2024-11-19,10283,Auriculares,1228.02
21859,2025-04-09,881,tablet,405.79
21860,2025-04-07,79135,cascos,367.16
21861,2025-07-24,75273,tv,652.32
21862,2025-09-17,53076,PC,570.32
21863,2025-11-26,24441,cascos,1043.35
21864,2024-06-20,7685,Auriculares,296.82
21865,2025-11-04,4493,TV,1123.66
21866,2024-08-29,23338,movil,1529.35
21867,2025-08-19,35300,Auriculares,1998.39
21868,2026-04-27,6878,ordenador,1165.11
21869,2024-08-16,36481,PC,454.59
21870,2025-08-15,69085,movil,363.97
21871,2024-09-29,45733,Movil,450.28
21872,2025-10-01,74693,Auriculares,711.59
21873,2025-09-26,1402,unknown,373.03
21874,2026-01-31,9999999,pc,633.42
21875,2025-09-16,31951,cascos,1769.71
21876,2025-09-27,22437,TV,1623.35
21877,2025-02-08,53748,telefono,1582.02
21878,2025-05-08,28965,Auriculares,965.21
21879,2024-08-13,47204,ordenador,450.2
21880,2025-03-20,88250,Auriculares,462.99
